617110,SWIFT#BAT,2014-10-31 07:18:26,128.599000,-59.137900,2014-11-01 00:09:41,2014-11-01 02:56:20,Pointing,Afterglow,
619182,SWIFT#BAT,2014-11-21 03:50:43,122.667900,22.225400,2014-11-22 00:21:10,2014-11-22 02:45:05,Pointing,Afterglow,
621229,SWIFT#BAT,2014-12-12 12:14:00,39.160800,18.151100,2014-12-12 18:51:20,2014-12-12 21:50:36,Pointing,Afterglow,
622006,SWIFT#BAT,2014-12-21 08:07:10,198.269100,8.210000,2014-12-22 02:36:43,2014-12-22 02:46:49,Pointing,Afterglow,
622476,SWIFT#BAT,2014-12-25 23:01:07,138.750600,33.794700,2014-12-26 00:33:45,2014-12-26 02:50:37,Pointing,Afterglow,
627170,SWIFT#BAT,2015-01-20 07:21:55,39.294100,8.078500,2015-01-20 19:00:01,2015-01-20 21:01:13,Pointing,Afterglow,
630019,SWIFT#BAT,2015-02-06 14:30:02,10.088000,-63.181800,2015-02-06 18:52:09,2015-02-06 19:02:15,Pointing,Afterglow,
632180,SWIFT#BAT,2015-02-22 16:56:40,198.773500,-12.136800,2015-02-22 21:50:32,2015-02-23 03:36:28,Pointing,Afterglow,
632995,SWIFT#BAT,2015-03-01 01:04:28,244.285800,-48.697000,2015-03-01 01:10:52,2015-03-01 03:41:26,Pointing,DelayedPrompt,
638808,SWIFT#BAT,2015-04-23 06:28:04,221.600400,12.288300,2015-04-23 20:17:19,2015-04-24 02:51:13,Pointing,Afterglow,
638946,SWIFT#BAT,2015-04-24 07:42:56,152.312100,-26.646600,2015-04-24 17:42:17,2015-04-24 23:20:38,Pointing,Afterglow,
639278,SWIFT#BAT,2015-04-28 03:12:03,292.654400,4.115700,2015-04-28 03:12:49,2015-04-28 04:04:52,Pointing,Prompt,
641698,SWIFT#BAT,2015-05-27 06:48:55,288.957700,4.194000,2015-05-28 00:43:01,2015-05-28 04:15:07,Pointing,Afterglow,
642453,SWIFT#BAT,2015-06-04 03:00:10,238.343200,-46.622300,2015-06-04 17:28:15,2015-06-04 18:06:08,Pointing,Afterglow,
643949,SWIFT#BAT,2015-06-15 18:31:38,306.020400,33.849800,2015-06-16 00:27:57,2015-06-16 02:56:56,Pointing,Afterglow,
644259,SWIFT#BAT,2015-06-16 22:49:19,314.704600,-53.393500,2015-06-16 22:50:49,2015-06-17 04:21:52,Pointing,Prompt,
648437,SWIFT#BAT,2015-07-10 00:28:02,194.497300,14.305100,2015-07-10 17:34:12,2015-07-10 19:50:33,Pointing,Afterglow,
648601,SWIFT#BAT,2015-07-11 18:23:03,221.630700,-35.471100,2015-07-11 18:26:25,2015-07-11 22:58:12,Pointing,Prompt,
649157,SWIFT#BAT,2015-07-16 07:06:43,278.466500,-13.017000,2015-07-16 17:41:28,2015-07-17 01:58:54,Pointing,Afterglow,
651882,SWIFT#BAT,2015-08-11 04:06:09,291.370800,-15.438100,2015-08-11 17:46:14,2015-08-12 01:13:10,Pointing,Afterglow,
652046,SWIFT#BAT,2015-08-13 04:54:28,216.660600,-7.541200,2015-08-13 17:45:33,2015-08-13 19:54:20,Pointing,Afterglow,
